price,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
606208.723458917,0,3,1.75,1850,5100,1.0,0,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100
450491.511480686,0,4,2.5,3140,22100,1.0,0,0,4,8,1820,1320,1960,0,98023,47.319,-122.362,2700,25500
578027.4282501017,1,3,2.5,2330,3610,2.0,0,0,3,8,2330,0,1999,0,98074,47.6022,-122.021,1830,2948
439993.59893266426,0,4,2.25,2540,228254,1.0,0,0,3,8,1450,1090,1990,0,98019,47.719,-121.912,1780,59241
457831.57665402483,0,4,1.0,1420,6458,1.0,0,0,4,7,1420,0,1953,0,98117,47.6988,-122.358,1670,6350
285496.41842620913,1,3,2.5,1770,6187,2.0,0,0,3,7,1770,0,1992,0,98031,47.4034,-122.189,1650,7200
332304.4278948908,0,2,1.0,1350,10096,1.0,0,2,4,7,1350,0,1952,0,98045,47.4967,-121.778,1280,10095
897178.2744092104,1,3,2.5,2130,3545,3.0,0,0,5,9,2130,0,1990,0,98109,47.6389,-122.349,1970,3464
304878.2295443372,0,3,2.5,2020,6628,1.0,0,0,4,7,1250,770,1963,0,98168,47.4934,-122.332,1540,9995
495480.9833415254,0,2,1.0,1010,9219,1.0,0,0,4,7,1010,0,1960,0,98033,47.6886,-122.202,1610,9219
407079.98245965835,0,2,1.0,1810,8527,1.5,0,0,4,7,1810,0,1943,0,98133,47.7275,-122.336,1490,6800
232797.07405621497,0,6,5.25,2860,5682,2.0,0,0,3,7,2860,0,1978,0,98002,47.303,-122.221,1390,5956
233813.65496137095,0,4,1.75,2080,7200,1.0,0,0,4,7,1050,1030,1966,0,98001,47.3385,-122.282,1500,7350
678562.7071222229,0,2,1.75,1550,7764,1.0,1,4,4,8,1550,0,1965,1986,98070,47.358,-122.446,1690,11620
861880.9511423093,0,4,2.5,3720,30649,2.0,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434
590144.3961282044,0,3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,0,98115,47.6782,-122.314,1720,4410
609426.4012911037,1,3,1.5,1750,5400,1.0,0,0,4,7,1050,700,1952,0,98115,47.6799,-122.279,1750,5400
539581.3850963119,0,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,0,98136,47.5281,-122.388,1880,7560
253655.9182896987,0,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,98032,47.3666,-122.277,1620,7658
867670.6434646182,0,4,2.5,3230,19193,1.0,0,3,4,8,2000,1230,1973,0,98075,47.5755,-122.07,3230,13420
254134.5796565372,0,4,1.75,1850,7500,1.0,0,0,3,7,1850,0,1954,0,98198,47.4217,-122.333,1460,7500
722774.9580963685,0,3,1.75,1590,8285,1.0,0,0,4,8,1590,0,1956,0,98004,47.5855,-122.194,1970,8970
934745.2176518947,0,3,3.0,4610,8400,2.0,0,2,3,8,2790,1820,1947,1999,98144,47.5854,-122.292,2160,5000
999765.7641915992,0,5,2.5,4470,35124,2.5,0,0,3,11,4470,0,1984,0,98072,47.7377,-122.084,4050,34118
236853.07644953634,1,2,1.0,860,4320,1.0,0,0,3,7,860,0,1925,0,98108,47.5263,-122.325,980,6000
503388.73384019604,0,3,2.75,2300,5090,2.0,0,0,3,8,1700,600,2007,0,98106,47.545,-122.36,1530,9100
1067200.4582066408,0,5,2.75,4450,9600,2.0,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750
506538.38027751475,1,4,1.75,1460,9750,1.0,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840
659819.6755892399,1,3,2.75,2730,11936,2.0,0,2,3,8,1530,1200,1978,0,98034,47.6987,-122.231,2810,12333
378124.04222577106,0,3,1.75,1880,5752,1.0,0,0,4,7,940,940,1945,0,98126,47.5354,-122.378,1110,5201
858223.9021176,1,4,2.5,2860,3638,1.5,0,2,5,7,1720,1140,1924,0,98107,47.6631,-122.361,1760,3880
322633.21257234894,0,3,2.5,1270,9675,2.0,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700
580954.5059858016,0,3,2.0,1010,5973,1.0,0,0,5,6,1010,0,1942,0,98033,47.6652,-122.202,1920,6015
290252.1838873284,0,3,1.75,1210,9635,1.0,0,0,4,7,1210,0,1987,0,98019,47.7382,-121.98,1550,10707
378632.5123855321,1,4,2.25,1880,9727,1.0,0,0,3,7,1100,780,1979,0,98028,47.7731,-122.257,1790,10274
236238.01510770043,0,2,1.0,1130,15190,1.0,0,0,4,7,1130,0,1954,0,98032,47.3902,-122.283,1490,16920
405692.40515026904,1,2,1.0,890,4804,1.0,0,0,4,7,890,0,1928,0,98133,47.7027,-122.346,1010,3844
618549.1783927529,1,3,1.0,2270,4182,1.0,0,0,4,7,1170,1100,1946,0,98115,47.688,-122.32,1860,4080
1026456.529496233,1,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,98109,47.6416,-122.355,2740,4000
499080.38901153137,0,5,3.0,3640,6930,2.0,0,0,3,8,3640,0,2004,0,98038,47.3521,-122.012,3740,7182
707144.4718914652,0,3,2.5,2160,1250,3.0,0,0,3,8,1830,330,2010,0,98119,47.6515,-122.375,1870,2825
300776.5189730427,0,4,1.75,1960,7950,1.0,0,0,4,8,1960,0,1967,0,98023,47.3109,-122.377,1960,8400
492537.4662973182,0,2,2.0,1870,4950,1.0,0,0,3,8,1870,0,2006,0,98053,47.7195,-122.022,1670,4800
286835.5058881158,1,4,1.75,1730,7210,1.0,0,0,4,7,1010,720,1968,0,98003,47.354,-122.315,1620,7210
613796.2181796384,0,2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,0,98053,47.7114,-122.03,2170,6327
268038.28345172945,1,3,1.5,1100,8140,1.0,0,0,4,7,1100,0,1965,0,98059,47.5004,-122.162,1430,7700
589343.7428767479,1,5,2.5,3070,34991,2.0,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515
798792.5378716447,1,5,3.5,2880,3750,2.0,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000
280461.81796104653,0,3,2.5,1480,7200,2.0,0,0,5,7,1480,0,1995,0,98010,47.3126,-122.023,1350,7200
445092.1772795692,0,4,1.0,2370,30200,1.5,0,0,4,7,1570,800,1948,0,98146,47.5108,-122.366,1640,9719
1518694.921033842,0,5,3.25,3410,9088,2.0,0,3,3,9,2760,650,1912,0,98119,47.6285,-122.361,3540,7100
554194.2897882187,0,3,1.75,2280,3446,2.0,0,0,3,8,2280,0,1949,1991,98125,47.715,-122.282,1610,6670
1026765.915328878,0,3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,1967,2003,98136,47.5497,-122.396,2500,8178
278376.06543674885,0,5,2.5,2580,11250,1.0,0,0,3,7,1410,1170,1964,0,98198,47.397,-122.313,2240,11780
648500.7185555695,0,4,2.5,2740,11975,2.0,0,0,4,8,2740,0,1991,0,98074,47.6315,-122.028,2310,9068
465381.768211205,0,4,2.5,3630,42884,1.5,0,0,3,9,2300,1330,1979,0,98092,47.2617,-122.19,2830,80148
294988.05662727513,0,3,2.5,2242,4995,2.0,0,0,3,8,2242,0,2011,0,98092,47.2595,-122.202,1798,4942
474264.3425783066,0,5,2.0,3020,6000,1.5,0,0,5,7,1860,1160,1925,0,98126,47.5207,-122.378,1380,6000
288322.49445850926,1,3,2.5,1690,8564,2.0,0,0,4,7,1690,0,1992,0,98038,47.3518,-122.057,1690,7532
426988.9335499583,0,5,2.5,2430,4781,2.0,0,0,3,9,2430,0,2001,0,98058,47.4487,-122.117,2420,4770
814839.7540332443,1,4,4.0,3200,7708,2.0,0,0,3,10,3200,0,2004,0,98075,47.5816,-121.97,3480,7944
810834.8813443464,0,3,3.5,3190,10223,2.0,0,0,3,10,2560,630,1994,0,98052,47.6968,-122.102,3120,9735
550932.020213238,0,3,1.5,2010,9480,1.0,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791
1149701.1943142272,0,4,2.75,3460,11350,1.0,0,4,4,9,1780,1680,1974,0,98006,47.56800000000001,-122.153,3200,13874
346296.0313999541,0,5,4.0,2900,9779,2.0,0,0,4,7,1950,950,1937,0,98168,47.5003,-122.306,1360,8000
196432.62678398707,0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050
234955.65750395678,0,3,2.25,1400,3814,2.0,0,0,3,7,1400,0,2012,0,98042,47.3584,-122.083,1610,3814
234888.89233382305,0,3,2.0,1470,12096,1.0,0,0,4,6,1470,0,1942,0,98030,47.3734,-122.193,1470,10966
367834.3562118097,0,3,2.0,1880,10758,1.0,0,0,5,6,940,940,1952,0,98059,47.5091,-122.144,2060,21000
296060.34845502133,0,3,2.5,1960,1477,2.0,0,0,3,7,1670,290,2012,0,98059,47.4873,-122.166,1980,1467
421841.8442499813,0,3,2.25,1750,9353,1.0,0,0,3,7,1210,540,1987,0,98034,47.7305,-122.225,1930,8545
650402.6923024476,1,4,2.75,1890,1475,2.0,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682
459966.77899700927,0,4,1.5,1980,113691,1.0,0,0,3,7,1980,0,1962,0,98024,47.5606,-121.853,1980,89298
759727.4093622016,0,4,2.5,2610,33206,2.0,0,0,3,10,2610,0,1988,0,98053,47.6662,-122.057,2870,28295
232282.78626224262,0,3,1.5,1180,7300,1.0,0,0,4,7,1180,0,1968,0,98002,47.2857,-122.197,2030,8424
470140.2417155043,1,2,1.5,900,5750,1.0,0,2,3,7,900,0,1940,0,98116,47.5623,-122.384,1300,1413
271343.48905833747,0,4,2.5,2060,5742,2.0,0,0,3,7,2060,0,1999,0,98030,47.3612,-122.185,1610,7298
252073.72138822306,1,3,2.5,1600,6848,2.0,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.271,1700,7210
355007.51802012674,0,2,1.0,880,4000,1.0,0,0,3,6,780,100,1937,0,98117,47.6931,-122.379,950,4000
917042.8382211917,0,5,3.25,2750,7500,2.0,0,1,3,7,2150,600,1937,1997,98033,47.6636,-122.203,2750,7500
582259.4677207154,0,3,1.0,1580,6300,1.0,0,0,3,7,1180,400,1925,0,98199,47.6505,-122.384,1560,1601
253634.38455780127,0,3,3.0,1390,1080,2.0,0,0,3,7,1140,250,2006,0,98118,47.5323,-122.281,1450,1081
371732.7663323012,0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288
437851.816436676,1,4,3.25,1560,4080,1.0,0,0,3,7,1560,0,1916,0,98126,47.5347,-122.38,1370,4080
219066.5839859011,0,3,1.0,1640,12384,1.0,0,0,4,7,1090,550,1954,0,98003,47.3256,-122.298,1550,11200
543114.9486197277,0,2,1.0,2540,7000,1.0,0,0,5,8,1320,1220,1942,0,98118,47.5259,-122.261,2160,6000
462258.8798000856,1,3,1.5,1470,9570,1.0,0,0,3,7,1280,190,1941,0,98125,47.7032,-122.306,1390,9570
240911.74774035497,0,3,1.75,1700,8481,2.0,0,0,3,7,1700,0,1993,0,98003,47.2623,-122.305,1830,6600
353580.87665976235,1,3,2.25,1820,99752,1.0,0,0,4,7,1820,0,1969,0,98092,47.2838,-122.006,1850,117612
546787.5377177089,0,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,1992,0,98072,47.771,-122.166,2480,7480
832074.7744072557,1,4,3.75,2400,3520,1.0,0,0,3,7,1370,1030,1924,2005,98109,47.6295,-122.346,2230,1419
341208.1138964812,0,2,1.5,1750,19709,1.5,0,0,4,8,1440,310,1978,0,98010,47.3351,-122.044,1950,21075
682942.6615347662,1,4,2.0,2180,6000,1.5,0,0,3,8,2060,120,1927,0,98144,47.5958,-122.306,1370,4500
247768.58151931863,0,3,2.25,1610,7187,2.0,0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194
431656.50854731083,0,3,1.5,1500,8272,1.0,0,0,4,7,1500,0,1958,0,98177,47.7741,-122.38,1630,8270
377521.98361226456,0,4,2.5,2220,6800,2.0,0,0,3,7,2220,0,2002,0,98059,47.49,-122.15,2220,5303
583207.6813518746,0,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,2014,0,98103,47.6536,-122.354,1570,1283
444294.3082163955,0,2,1.0,1240,6400,1.0,0,1,4,7,1060,180,1938,0,98126,47.5493,-122.377,1240,6400
396701.21518756205,0,3,1.0,980,4800,1.5,0,0,3,7,980,0,1926,0,98118,47.5663,-122.274,2030,7200
470403.6311736901,0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,1610,3090
404752.07811914885,0,5,1.75,2290,7900,1.0,0,0,4,7,1190,1100,1965,0,98133,47.7577,-122.358,1870,8250
265929.30875641457,0,3,2.5,1800,8518,2.0,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570
244177.58216176162,0,3,2.0,1130,7200,1.0,0,0,4,6,1130,0,1944,0,98166,47.4779,-122.342,1270,7500
696309.2755888385,1,4,2.5,2540,32647,2.0,0,0,3,9,2540,0,1996,0,98053,47.6324,-121.988,2740,32647
496692.90876274905,0,4,2.25,2030,8764,2.0,0,0,4,8,2030,0,1983,0,98052,47.7214,-122.11,1950,8750
208892.142212646,0,3,1.0,1230,6000,1.0,0,0,4,7,1230,0,1967,0,98002,47.3256,-122.209,1240,6000
212993.3407940938,0,3,1.75,1510,9837,2.0,0,0,3,7,1510,0,1989,0,98001,47.2576,-122.255,1470,8054
701970.1268594629,1,4,1.0,2000,4800,2.0,0,0,4,7,2000,0,1911,0,98103,47.6583,-122.351,1260,1452
285049.71368411096,1,3,2.5,1580,6860,2.0,0,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050
759831.0825082061,0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800
862398.0497727176,0,4,3.25,3520,5250,2.0,0,0,3,9,3520,0,2012,0,98053,47.6869,-122.019,3220,5781
398967.6748310887,1,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502
427082.09173414,0,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500
238536.78241812895,1,3,2.5,1500,7350,1.0,0,0,2,7,1060,440,1979,0,98023,47.3025,-122.382,1390,7770
556869.1472195702,1,4,2.5,2590,6394,2.0,0,0,3,8,2590,0,2003,0,98028,47.7599,-122.233,2500,5328
672834.6320362722,0,4,1.75,2160,4333,1.0,0,0,4,8,1260,900,1942,0,98117,47.6893,-122.388,1670,4426
767947.0722970605,0,3,2.5,2860,4442,2.0,0,0,3,8,2860,0,2000,0,98199,47.661,-122.396,1440,4400
555043.2179632012,1,5,1.0,1840,6710,1.5,0,0,3,7,1840,0,1920,0,98126,47.5686,-122.378,1410,4880
233158.22860932516,0,3,1.5,1270,11600,1.0,0,0,4,7,1270,0,1964,0,98031,47.4075,-122.196,1380,9945
386768.9601437439,0,5,2.0,2330,8586,1.0,0,0,4,7,1270,1060,1961,0,98133,47.7671,-122.334,1550,8287
526525.7124763194,1,3,1.75,1780,5175,1.0,0,0,4,7,990,790,1927,0,98116,47.5696,-122.386,1780,5175
232451.40600387464,1,3,1.5,1170,11530,1.0,0,0,3,7,1170,0,1960,0,98198,47.4211,-122.29,1550,8605
648935.3756927818,1,3,2.5,3560,9796,1.0,0,0,3,8,1860,1700,1965,0,98007,47.6007,-122.145,2210,8925
1078747.2920849614,1,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,1905,2005,98144,47.5978,-122.292,2040,6600
374036.6227138815,0,4,2.5,2550,8824,2.0,0,0,3,9,2550,0,1990,0,98031,47.3979,-122.212,2630,11237
471957.57966809836,0,3,2.5,1830,2839,2.0,0,0,3,8,1830,0,1999,0,98074,47.6022,-122.021,1830,3011
530197.2340101155,1,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.187,1840,8024
391113.3729591477,0,2,1.0,620,2475,1.0,0,0,5,6,620,0,1911,0,98107,47.6655,-122.371,1290,2475
707300.5515000127,1,4,2.5,3280,5876,2.0,0,0,3,7,3280,0,2004,0,98053,47.6802,-122.034,2600,5000
705752.1207192295,1,4,3.0,2800,9127,2.0,0,0,3,9,2800,0,1999,0,98074,47.6123,-122.007,2780,8165
400072.46571884636,1,5,2.0,1870,13970,1.0,0,0,4,7,1120,750,1969,0,98027,47.5243,-122.042,1860,13970
396268.182499311,0,3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288
656056.4234018517,1,4,2.25,2610,24931,2.0,0,0,3,8,2610,0,1983,0,98075,47.5771,-122.05,2550,18306
411969.52761326754,0,3,1.0,1320,5250,1.5,0,0,5,7,1320,0,1913,0,98126,47.5566,-122.378,1490,5250
258041.12291351668,1,4,2.5,1910,7201,1.0,0,0,3,7,1210,700,1987,0,98198,47.3908,-122.316,1690,7554
638951.9841773561,0,4,3.0,2750,7500,1.0,0,0,5,8,1630,1120,1966,0,98177,47.7134,-122.361,2440,7500
758410.6215691192,0,4,3.25,3400,99170,1.0,0,0,4,8,2000,1400,1980,0,98072,47.7293,-122.099,3460,47920
491896.05859792867,1,3,2.5,2260,5100,2.0,0,0,3,8,2260,0,2007,0,98019,47.7341,-121.968,2260,5100
392364.57126354903,0,3,2.5,2060,4399,2.0,0,0,3,7,2060,0,2007,0,98065,47.5415,-121.884,2060,4399
766078.0219996005,1,4,2.5,2430,6099,1.0,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099
387513.47071290057,0,4,2.25,2120,9680,2.0,0,2,4,8,2120,0,1965,0,98003,47.3367,-122.332,2360,9647
577242.2422139714,0,4,3.0,2420,12000,1.0,0,0,3,9,2420,0,1984,0,98077,47.7267,-122.063,3100,13020
368371.11674855446,0,2,1.0,820,6400,1.0,0,0,4,7,820,0,1944,0,98126,47.55,-122.379,1490,6400
788314.5091615978,1,3,2.5,2100,4440,2.0,0,4,3,7,2100,0,1945,0,98116,47.5865,-122.397,2100,6000
505088.5991881782,0,3,2.5,1280,1845,3.0,0,0,3,8,1280,0,2009,0,98105,47.662,-122.324,1450,1889
3074399.0457677753,0,5,4.75,6200,13873,2.0,1,4,4,11,4440,1760,1989,0,98008,47.605,-122.112,2940,13525
705468.8137546878,0,4,1.0,1670,4600,1.5,0,0,5,8,1670,0,1906,0,98103,47.6838,-122.332,1820,4600
1752287.323326726,0,5,4.0,4510,15175,2.0,0,0,3,10,4510,0,1969,2002,98040,47.5309,-122.228,3510,13500
968214.3942294377,0,4,2.75,3010,10830,2.0,0,3,4,9,3010,0,1980,0,98034,47.7005,-122.232,3010,10650
311821.32264743047,0,3,1.5,1920,61014,1.0,0,0,3,6,1920,0,1953,0,98038,47.4446,-122.074,1616,61014
240039.0414771988,0,4,2.0,1280,7560,1.0,0,0,5,6,1280,0,1959,0,98058,47.45,-122.175,1250,7690
536210.0479849456,0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,2001,0,98075,47.5978,-122.017,2170,5518
455335.67419320386,1,3,1.75,2020,215622,2.0,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622
286663.29990458325,1,3,1.75,1730,6900,1.0,0,0,4,7,1130,600,1976,0,98031,47.3915,-122.188,1950,7200
275880.8461749985,0,3,1.75,1760,7482,1.0,0,0,4,8,1760,0,1966,0,98023,47.3129,-122.369,2000,7500
396810.14594524854,1,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930
227173.76745530305,0,3,1.0,1200,9527,1.0,0,0,3,7,1200,0,1959,0,98168,47.5112,-122.316,1510,9457
785673.3693145182,0,4,2.75,3010,15992,2.0,0,0,3,11,3010,0,1996,0,98075,47.5895,-121.994,3330,12333
386532.3481744228,0,4,1.5,1780,8400,1.0,0,0,3,7,1080,700,1969,0,98136,47.5173,-122.385,1660,8400
312350.3384165831,0,4,2.5,2009,5000,2.0,0,0,3,8,2009,0,2014,0,98092,47.2577,-122.198,2009,5182
341220.9006076133,0,6,2.25,3206,5793,2.0,0,0,3,7,3206,0,2012,0,98032,47.369,-122.287,2527,5804
676388.1704517406,1,5,2.5,3470,12003,2.0,0,0,3,8,3470,0,1978,0,98074,47.624,-122.048,2220,12283
401461.0530811772,0,2,2.0,2160,35183,1.0,0,0,3,9,2160,0,1985,0,98092,47.312,-122.115,2450,34992
317565.450780601,1,4,2.25,2550,9736,1.0,0,0,4,8,2550,0,1967,0,98002,47.3193,-122.212,1770,9686
306636.79347324715,0,3,1.0,1800,7650,1.0,0,0,5,7,1800,0,1957,0,98056,47.4922,-122.178,1230,7650
355053.50685548765,1,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590
315954.1387731081,1,4,3.0,1530,8306,2.0,0,0,3,7,1530,0,2010,0,98042,47.3528,-122.146,1930,6925
261376.54256314825,1,3,1.75,1180,21275,1.0,0,0,4,6,1180,0,1958,0,98038,47.4018,-122.037,1490,35100
830839.5344392121,0,4,2.0,3380,90968,1.0,0,0,4,9,1690,1690,1979,0,98075,47.5936,-122.077,3380,42740
287186.5195157857,1,3,2.5,1850,4957,2.0,0,0,3,8,1850,0,1999,0,98092,47.3311,-122.17,2400,6367
1180808.2861066454,0,4,2.5,2740,16007,2.0,0,0,3,9,2740,0,1984,0,98039,47.6353,-122.229,2760,16008
849242.2683898853,0,4,2.0,3740,32417,2.0,0,0,3,9,3740,0,2000,0,98053,47.6728,-122.012,3180,32417
277133.2403398476,1,3,1.0,1590,8470,1.0,0,0,4,7,1140,450,1967,0,98058,47.4473,-122.159,1570,9375
316131.7088604484,1,3,1.75,1380,9134,1.0,0,0,5,7,880,500,1981,0,98056,47.5087,-122.193,1400,8190
579024.3936042221,1,3,2.0,1980,7680,1.5,0,0,4,6,1070,910,1911,0,98033,47.6839,-122.195,1330,8704
308889.74123986234,1,3,2.25,2030,8690,1.0,0,0,4,8,1360,670,1986,0,98023,47.3185,-122.391,1720,8800
757626.5139705561,1,4,3.0,3350,199253,2.0,0,0,3,10,3350,0,2004,0,98010,47.3602,-121.988,3350,183897
281887.2858111703,0,3,1.75,1560,9788,1.0,0,0,3,7,1560,0,1964,0,98178,47.4876,-122.226,1840,11180
685911.6373317427,0,4,3.0,2450,10117,1.0,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125
605300.258454652,1,4,2.25,2050,9720,2.0,0,0,3,8,2050,0,1967,0,98008,47.5911,-122.119,2310,9680
644311.1018049892,1,3,2.5,2090,32718,2.0,1,4,3,7,1550,540,1919,1983,98070,47.3338,-122.511,1200,192268
276281.34331899026,0,2,1.75,1710,4187,1.0,0,0,3,7,1710,0,1987,0,98055,47.4732,-122.188,1760,4084
525954.0982447484,0,5,3.0,2440,4750,1.0,0,0,3,9,1450,990,2006,0,98108,47.5485,-122.302,1420,5940
899047.6155539352,0,4,2.5,2920,14210,2.0,0,0,4,10,2920,0,1978,0,98007,47.6196,-122.15,2840,13702
298553.8445386613,1,3,2.75,2090,9620,1.0,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660
616260.2498983835,1,4,1.0,1540,5000,1.5,0,0,4,7,1090,450,1922,0,98115,47.6754,-122.294,1590,5000
308119.83794352773,0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,1998,0,98042,47.3628,-122.075,2050,8103
582601.215592043,1,3,2.25,2180,60112,2.0,0,0,3,8,2180,0,1976,0,98053,47.6723,-122.082,2060,120225
411980.2138003985,0,3,1.75,1730,11986,1.0,0,3,5,6,1730,0,1918,0,98198,47.3595,-122.323,2490,9264
1098257.174580041,0,4,3.5,5844,10766,2.0,0,1,3,11,5844,0,2007,0,98023,47.3293,-122.364,3413,10766
362664.70271814155,1,3,2.75,2290,34548,2.0,0,3,4,7,2290,0,1984,0,98042,47.3691,-122.163,399,275299
508578.10364023456,0,3,2.5,2540,11562,1.0,0,1,3,8,1290,1250,1964,0,98028,47.7614,-122.229,2230,10310
2683278.826573052,0,5,5.5,7400,18898,2.0,0,3,3,13,6290,1110,2001,0,98006,47.5431,-122.112,6110,26442
325910.1978028675,1,4,2.5,2430,9103,2.0,0,0,3,8,2430,0,1990,0,98023,47.2939,-122.368,2260,8090
220660.8713455505,0,3,2.0,1410,8384,1.0,0,0,3,7,1410,0,1985,0,98001,47.3315,-122.263,1410,9205
358186.02903143904,0,4,2.5,2370,10631,2.0,0,0,3,8,2370,0,1999,0,98003,47.3473,-122.302,2200,8297
680228.4575027003,1,3,1.5,1810,3880,1.5,0,0,4,8,1310,500,1929,0,98117,47.6835,-122.392,1400,3880
297589.74872611125,0,4,1.0,1370,41194,1.5,0,2,5,5,1370,0,1900,0,98092,47.2716,-122.144,1590,84070
293492.0382173979,1,3,1.75,1960,15681,1.0,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,15616
333306.33847137465,0,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1971,0,98118,47.5558,-122.27,1620,3900
255515.00348231668,0,3,2.0,1590,8670,1.0,0,0,3,7,1590,0,1994,0,98042,47.3725,-122.073,1590,9253
230441.1767947225,0,3,2.5,1850,6676,2.0,0,0,3,7,1850,0,1986,0,98023,47.3103,-122.36,1700,6663
246872.7529616508,0,3,2.75,1740,8436,1.0,0,0,3,7,1140,600,1967,0,98003,47.3456,-122.305,1550,8436
626296.4407768993,0,4,2.75,2300,12633,2.0,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246
783420.84488429,1,4,1.75,3620,10400,1.0,0,0,4,8,1820,1800,1965,0,98005,47.6069,-122.167,2410,10400
797559.1214283131,0,4,2.5,3420,6233,2.0,0,0,3,9,3420,0,2006,0,98027,47.5416,-121.998,3350,5000
481895.12898448744,0,2,2.5,1430,1201,3.0,0,0,3,8,1430,0,2009,0,98107,47.6707,-122.381,1430,1249
212884.36869152347,1,3,1.0,1150,10132,1.0,0,0,4,7,1150,0,1970,0,98023,47.3172,-122.372,1180,8713
515305.4697887687,0,4,2.75,2790,5000,2.0,0,0,3,8,2790,0,2014,0,98045,47.4831,-121.773,2620,5527
349973.5734924331,0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277
793993.3630563251,1,4,3.5,3000,5300,1.0,0,0,5,7,1780,1220,1949,0,98115,47.6748,-122.279,1360,5450
468726.49473556876,1,3,2.5,2000,35438,2.0,0,0,3,7,2000,0,1968,2005,98027,47.4733,-121.994,2000,51836
888297.4859673829,0,2,2.5,2310,3313,2.0,0,0,3,9,2310,0,2006,0,98119,47.6318,-122.365,2700,5670
531999.7911931698,0,5,1.75,2280,43560,1.0,0,1,4,8,1380,900,1949,0,98166,47.4558,-122.362,1940,17664
222271.3732123225,1,3,1.5,1140,4875,1.0,0,0,5,6,1140,0,1970,0,98042,47.3684,-122.08,980,5070
771626.8847316757,0,5,2.75,3550,9600,2.0,0,0,3,7,3550,0,1960,0,98033,47.6766,-122.186,3370,9600
501567.63927686715,0,3,2.25,1810,8158,1.0,0,0,3,8,1450,360,1984,0,98074,47.6258,-122.038,1740,9532
314252.74776913534,0,3,1.0,1200,9087,1.0,0,0,5,7,1200,0,1969,0,98056,47.5234,-122.177,1250,11826
199118.31951092434,0,3,1.0,1100,7657,1.0,0,0,3,7,1100,0,1955,0,98188,47.4374,-122.285,1300,8000
252995.5175666981,0,3,2.25,1715,6819,2.0,0,0,3,7,1715,0,1995,0,98003,47.3097,-122.327,2238,6819
